user_id,timestamp,treatment,conversion,revenue,exposure_count,category,channel,event_type
USR_01865,2025-12-17 13:05:40,1,0,0.0,2,Home,Email Newsletter,campaign_interaction
USR_00358,2025-12-17 13:09:37,1,0,0.0,1,Electronics,Email Newsletter,campaign_interaction
USR_01005,2025-12-17 13:20:35,1,0,0.0,2,Beauty,In-App Push Message,campaign_interaction
USR_01908,2025-12-17 13:23:21,1,0,0.0,10,Fashion,In-App Push Message,campaign_interaction
USR_01233,2025-12-17 13:27:47,1,0,0.0,12,Home,Retargeting Display Banner,campaign_interaction
USR_01394,2025-12-17 13:31:51,1,0,0.0,2,Beauty,Paid Search Ad,campaign_interaction
USR_01658,2025-12-17 13:45:27,1,0,0.0,11,Electronics,Email Newsletter,campaign_interaction
USR_01772,2025-12-17 13:56:30,1,1,7249.18,1,Sports,Paid Search Ad,campaign_interaction
USR_00886,2025-12-17 13:56:52,1,0,0.0,12,Beauty,In-App Push Message,campaign_interaction
USR_01742,2025-12-17 14:23:43,1,1,6686.68,5,Home,In-App Push Message,campaign_interaction
USR_01514,2025-12-17 14:24:30,1,0,0.0,2,Electronics,Retargeting Display Banner,campaign_interaction
USR_01154,2025-12-17 14:31:26,1,0,0.0,12,Sports,Paid Search Ad,campaign_interaction
USR_00037,2025-12-17 14:31:40,1,0,0.0,9,Sports,In-App Push Message,campaign_interaction
USR_01794,2025-12-17 14:56:21,1,0,0.0,6,Electronics,In-App Push Message,campaign_interaction
USR_00064,2025-12-17 15:00:31,1,1,14434.84,3,Fashion,Email Newsletter,campaign_interaction
USR_00253,2025-12-17 15:03:59,1,0,0.0,12,Fashion,In-App Push Message,campaign_interaction
USR_01643,2025-12-17 15:10:20,1,1,1523.61,8,Electronics,In-App Push Message,campaign_interaction
USR_00691,2025-12-17 15:22:07,1,0,0.0,4,Fashion,Email Newsletter,campaign_interaction
USR_00923,2025-12-17 15:29:17,1,0,0.0,12,Electronics,In-App Push Message,campaign_interaction
USR_01428,2025-12-17 15:34:55,0,0,0.0,10,Electronics,Paid Search Ad,campaign_interaction
USR_01670,2025-12-17 15:37:54,1,0,0.0,7,Home,Paid Search Ad,campaign_interaction
USR_00888,2025-12-17 16:10:07,1,0,0.0,4,Fashion,Retargeting Display Banner,campaign_interaction
USR_01925,2025-12-17 16:20:55,1,0,0.0,6,Sports,In-App Push Message,campaign_interaction
USR_01810,2025-12-17 16:23:32,1,0,0.0,11,Fashion,In-App Push Message,campaign_interaction
USR_00611,2025-12-17 16:28:35,1,1,3367.96,4,Beauty,Paid Search Ad,campaign_interaction
USR_01599,2025-12-17 16:28:47,0,0,0.0,3,Fashion,Retargeting Display Banner,campaign_interaction
USR_01939,2025-12-17 16:52:37,1,0,0.0,1,Electronics,Retargeting Display Banner,campaign_interaction
USR_00539,2025-12-17 16:56:41,1,0,0.0,4,Sports,Retargeting Display Banner,campaign_interaction
USR_00921,2025-12-17 17:04:18,1,0,0.0,2,Sports,Email Newsletter,campaign_interaction
USR_00839,2025-12-17 17:07:54,1,0,0.0,2,Beauty,Retargeting Display Banner,campaign_interaction
USR_01863,2025-12-17 17:08:16,1,0,0.0,1,Beauty,In-App Push Message,campaign_interaction
USR_00858,2025-12-17 17:08:54,1,0,0.0,8,Home,Retargeting Display Banner,campaign_interaction
USR_00655,2025-12-17 17:15:30,0,0,0.0,11,Beauty,Paid Search Ad,campaign_interaction
USR_01740,2025-12-17 17:18:10,1,0,0.0,7,Fashion,Paid Search Ad,campaign_interaction
USR_01119,2025-12-17 17:22:45,1,0,0.0,3,Sports,Paid Search Ad,campaign_interaction
USR_00659,2025-12-17 17:24:58,1,1,5210.65,9,Home,In-App Push Message,campaign_interaction
USR_01531,2025-12-17 17:38:50,1,1,7247.56,11,Electronics,Paid Search Ad,campaign_interaction
USR_01790,2025-12-17 18:00:27,1,0,0.0,5,Fashion,Email Newsletter,campaign_interaction
USR_01510,2025-12-17 18:09:59,1,1,18368.25,7,Home,Email Newsletter,campaign_interaction
USR_00268,2025-12-17 18:36:39,1,1,15660.26,6,Sports,Paid Search Ad,campaign_interaction
USR_01092,2025-12-17 18:37:42,1,0,0.0,5,Sports,Retargeting Display Banner,campaign_interaction
USR_01450,2025-12-17 18:45:24,1,1,13703.22,8,Electronics,Email Newsletter,campaign_interaction
USR_01913,2025-12-17 18:54:51,1,1,3509.77,3,Fashion,Paid Search Ad,campaign_interaction
USR_00016,2025-12-17 19:11:11,1,1,4262.06,6,Home,Paid Search Ad,campaign_interaction
USR_00960,2025-12-17 19:24:52,0,0,0.0,3,Electronics,In-App Push Message,campaign_interaction
USR_00857,2025-12-17 19:29:38,1,0,0.0,3,Home,In-App Push Message,campaign_interaction
USR_01206,2025-12-17 19:31:11,0,0,0.0,7,Home,In-App Push Message,campaign_interaction
USR_01773,2025-12-17 19:43:11,1,0,0.0,8,Home,Paid Search Ad,campaign_interaction
USR_01318,2025-12-17 19:57:22,0,0,0.0,5,Beauty,Paid Search Ad,campaign_interaction
USR_01831,2025-12-17 20:00:44,1,0,0.0,1,Sports,In-App Push Message,campaign_interaction
USR_01084,2025-12-17 20:04:17,1,0,0.0,2,Beauty,Paid Search Ad,campaign_interaction
USR_00933,2025-12-17 20:15:52,1,0,0.0,4,Fashion,In-App Push Message,campaign_interaction
USR_01022,2025-12-17 20:22:25,1,0,0.0,8,Sports,In-App Push Message,campaign_interaction
USR_00763,2025-12-17 20:23:56,1,1,8870.46,3,Sports,Email Newsletter,campaign_interaction
USR_01163,2025-12-17 20:27:20,1,0,0.0,8,Electronics,Email Newsletter,campaign_interaction
USR_01310,2025-12-17 20:29:26,1,0,0.0,7,Sports,Retargeting Display Banner,campaign_interaction
USR_01310,2025-12-17 20:35:35,1,0,0.0,4,Sports,Retargeting Display Banner,campaign_interaction
USR_00056,2025-12-17 20:39:23,1,0,0.0,11,Electronics,Retargeting Display Banner,campaign_interaction
USR_01265,2025-12-17 20:48:50,1,0,0.0,1,Home,Email Newsletter,campaign_interaction
USR_00441,2025-12-17 20:59:46,1,0,0.0,8,Sports,Email Newsletter,campaign_interaction
USR_00330,2025-12-17 21:00:55,1,0,0.0,11,Beauty,In-App Push Message,campaign_interaction
USR_01330,2025-12-17 21:04:29,1,1,3001.24,4,Sports,Retargeting Display Banner,campaign_interaction
USR_00629,2025-12-17 21:06:20,1,0,0.0,3,Sports,Email Newsletter,campaign_interaction
USR_00825,2025-12-17 21:25:03,0,0,0.0,3,Beauty,In-App Push Message,campaign_interaction
USR_01980,2025-12-17 21:29:10,1,0,0.0,7,Beauty,In-App Push Message,campaign_interaction
USR_01752,2025-12-17 21:39:44,1,0,0.0,2,Beauty,In-App Push Message,campaign_interaction
USR_01537,2025-12-17 21:41:42,1,0,0.0,10,Beauty,Paid Search Ad,campaign_interaction
USR_01116,2025-12-17 21:47:27,0,0,0.0,10,Electronics,In-App Push Message,campaign_interaction
USR_01045,2025-12-17 21:51:32,1,0,0.0,5,Beauty,Paid Search Ad,campaign_interaction
USR_01140,2025-12-17 21:56:39,0,0,0.0,7,Beauty,Retargeting Display Banner,campaign_interaction
USR_01879,2025-12-17 22:00:30,1,0,0.0,9,Fashion,In-App Push Message,campaign_interaction
USR_01557,2025-12-17 22:00:52,1,0,0.0,2,Fashion,Paid Search Ad,campaign_interaction
USR_00059,2025-12-17 22:01:50,1,0,0.0,12,Electronics,Email Newsletter,campaign_interaction
USR_01416,2025-12-17 22:02:47,1,0,0.0,8,Electronics,Email Newsletter,campaign_interaction
USR_01047,2025-12-17 22:04:18,1,0,0.0,8,Fashion,In-App Push Message,campaign_interaction
USR_01368,2025-12-17 22:16:53,1,0,0.0,6,Electronics,Retargeting Display Banner,campaign_interaction
USR_01093,2025-12-17 22:22:07,0,0,0.0,6,Beauty,In-App Push Message,campaign_interaction
USR_00155,2025-12-17 22:36:53,1,0,0.0,8,Sports,Retargeting Display Banner,campaign_interaction
USR_01830,2025-12-17 22:41:02,1,0,0.0,7,Home,Retargeting Display Banner,campaign_interaction
USR_00547,2025-12-17 22:46:44,1,0,0.0,10,Fashion,Email Newsletter,campaign_interaction
USR_00840,2025-12-17 23:17:37,0,1,1578.43,2,Sports,In-App Push Message,campaign_interaction
USR_01890,2025-12-17 23:49:00,1,0,0.0,11,Beauty,In-App Push Message,campaign_interaction
USR_00640,2025-12-17 23:52:07,1,0,0.0,9,Electronics,Paid Search Ad,campaign_interaction
USR_01890,2025-12-18 00:05:39,1,0,0.0,2,Electronics,Retargeting Display Banner,campaign_interaction
USR_01287,2025-12-18 00:14:04,1,0,0.0,6,Beauty,In-App Push Message,campaign_interaction
USR_01642,2025-12-18 00:39:08,1,0,0.0,12,Electronics,Email Newsletter,campaign_interaction
USR_01187,2025-12-18 00:43:35,1,0,0.0,8,Electronics,In-App Push Message,campaign_interaction
USR_01033,2025-12-18 00:47:24,1,0,0.0,7,Fashion,Email Newsletter,campaign_interaction
USR_01235,2025-12-18 00:50:21,0,0,0.0,6,Sports,In-App Push Message,campaign_interaction
USR_01383,2025-12-18 00:52:34,1,0,0.0,4,Electronics,In-App Push Message,campaign_interaction
USR_01784,2025-12-18 00:59:23,1,1,13357.38,10,Fashion,Paid Search Ad,campaign_interaction
USR_00878,2025-12-18 01:05:15,1,0,0.0,5,Fashion,Email Newsletter,campaign_interaction
USR_00803,2025-12-18 01:34:37,1,0,0.0,9,Sports,In-App Push Message,campaign_interaction
USR_01859,2025-12-18 01:37:27,1,1,15839.85,5,Fashion,Email Newsletter,campaign_interaction
USR_01329,2025-12-18 01:57:40,1,0,0.0,12,Fashion,Paid Search Ad,campaign_interaction
USR_00566,2025-12-18 02:38:19,1,0,0.0,5,Beauty,Retargeting Display Banner,campaign_interaction
USR_00689,2025-12-18 02:42:44,1,0,0.0,8,Beauty,Paid Search Ad,campaign_interaction
USR_01128,2025-12-18 03:04:05,1,0,0.0,6,Electronics,Email Newsletter,campaign_interaction
USR_00790,2025-12-18 03:05:44,1,0,0.0,7,Sports,Email Newsletter,campaign_interaction
USR_01433,2025-12-18 03:10:14,0,0,0.0,4,Electronics,Retargeting Display Banner,campaign_interaction
USR_00223,2025-12-18 03:18:43,1,0,0.0,4,Fashion,In-App Push Message,campaign_interaction
USR_00859,2025-12-18 03:33:41,1,0,0.0,11,Home,In-App Push Message,campaign_interaction
USR_00014,2025-12-18 03:35:40,1,0,0.0,2,Home,Retargeting Display Banner,campaign_interaction
USR_00098,2025-12-18 03:44:01,1,0,0.0,6,Electronics,Retargeting Display Banner,campaign_interaction
USR_00547,2025-12-18 03:50:02,1,0,0.0,8,Electronics,In-App Push Message,campaign_interaction
USR_00339,2025-12-18 03:59:58,1,0,0.0,10,Fashion,Retargeting Display Banner,campaign_interaction
USR_00609,2025-12-18 04:02:45,1,1,5880.19,11,Beauty,Paid Search Ad,campaign_interaction
USR_00144,2025-12-18 04:11:32,1,0,0.0,10,Fashion,Email Newsletter,campaign_interaction
USR_01635,2025-12-18 04:48:02,1,0,0.0,11,Sports,Paid Search Ad,campaign_interaction
USR_01387,2025-12-18 05:12:03,0,0,0.0,7,Fashion,Email Newsletter,campaign_interaction
USR_00366,2025-12-18 05:12:38,1,0,0.0,9,Home,Paid Search Ad,campaign_interaction
USR_01053,2025-12-18 05:18:04,1,0,0.0,3,Home,Email Newsletter,campaign_interaction
USR_00696,2025-12-18 05:19:34,0,0,0.0,1,Home,Email Newsletter,campaign_interaction
USR_01713,2025-12-18 05:32:24,0,0,0.0,1,Home,Retargeting Display Banner,campaign_interaction
USR_00759,2025-12-18 05:33:22,1,0,0.0,1,Home,Retargeting Display Banner,campaign_interaction
USR_01044,2025-12-18 05:40:07,1,0,0.0,11,Home,Email Newsletter,campaign_interaction
USR_01839,2025-12-18 05:57:25,1,0,0.0,6,Sports,Paid Search Ad,campaign_interaction
USR_00736,2025-12-18 05:58:09,1,0,0.0,2,Home,Email Newsletter,campaign_interaction
USR_00261,2025-12-18 06:00:48,1,0,0.0,4,Electronics,Email Newsletter,campaign_interaction
USR_01586,2025-12-18 06:28:04,1,0,0.0,11,Fashion,Retargeting Display Banner,campaign_interaction
USR_00191,2025-12-18 06:46:59,1,0,0.0,12,Fashion,Paid Search Ad,campaign_interaction
USR_00804,2025-12-18 06:55:31,1,0,0.0,10,Home,Retargeting Display Banner,campaign_interaction
USR_00210,2025-12-18 07:06:54,1,0,0.0,3,Fashion,Paid Search Ad,campaign_interaction
USR_00940,2025-12-18 07:07:42,1,0,0.0,9,Home,Email Newsletter,campaign_interaction
USR_01218,2025-12-18 07:09:58,1,0,0.0,11,Home,Retargeting Display Banner,campaign_interaction
USR_01787,2025-12-18 07:11:17,1,0,0.0,12,Fashion,Paid Search Ad,campaign_interaction
USR_01949,2025-12-18 07:22:18,1,0,0.0,11,Electronics,Email Newsletter,campaign_interaction
USR_00833,2025-12-18 07:24:41,1,0,0.0,5,Beauty,Retargeting Display Banner,campaign_interaction
USR_01190,2025-12-18 07:29:19,1,0,0.0,8,Beauty,Email Newsletter,campaign_interaction
USR_01994,2025-12-18 07:34:29,1,0,0.0,5,Sports,Retargeting Display Banner,campaign_interaction
USR_01100,2025-12-18 07:39:44,1,0,0.0,12,Fashion,Retargeting Display Banner,campaign_interaction
USR_01308,2025-12-18 07:40:13,0,0,0.0,6,Sports,Paid Search Ad,campaign_interaction
USR_01141,2025-12-18 07:41:41,1,0,0.0,10,Beauty,Email Newsletter,campaign_interaction
USR_00411,2025-12-18 07:53:00,1,0,0.0,6,Beauty,Retargeting Display Banner,campaign_interaction
USR_00900,2025-12-18 07:58:13,1,0,0.0,8,Fashion,Email Newsletter,campaign_interaction
USR_01629,2025-12-18 08:00:42,1,0,0.0,1,Home,Paid Search Ad,campaign_interaction
USR_00213,2025-12-18 08:00:53,1,0,0.0,7,Fashion,Retargeting Display Banner,campaign_interaction
USR_01009,2025-12-18 08:26:46,1,1,10358.82,6,Home,Paid Search Ad,campaign_interaction
USR_01429,2025-12-18 08:32:25,1,0,0.0,6,Sports,Paid Search Ad,campaign_interaction
USR_00495,2025-12-18 08:38:14,1,0,0.0,11,Beauty,Email Newsletter,campaign_interaction
USR_00888,2025-12-18 08:56:47,1,1,6336.03,6,Sports,Paid Search Ad,campaign_interaction
USR_01351,2025-12-18 08:56:53,1,0,0.0,10,Fashion,Paid Search Ad,campaign_interaction
USR_00939,2025-12-18 09:05:19,1,0,0.0,1,Electronics,Paid Search Ad,campaign_interaction
USR_01700,2025-12-18 09:20:11,1,0,0.0,9,Home,In-App Push Message,campaign_interaction
USR_00163,2025-12-18 09:47:45,1,0,0.0,3,Sports,Retargeting Display Banner,campaign_interaction
USR_00466,2025-12-18 09:55:54,1,0,0.0,5,Beauty,Retargeting Display Banner,campaign_interaction
USR_00983,2025-12-18 10:03:15,1,0,0.0,11,Beauty,Retargeting Display Banner,campaign_interaction
USR_01830,2025-12-18 10:05:07,0,0,0.0,10,Electronics,Retargeting Display Banner,campaign_interaction
USR_00443,2025-12-18 10:20:10,1,0,0.0,12,Sports,Email Newsletter,campaign_interaction
USR_00968,2025-12-18 10:27:52,1,0,0.0,3,Electronics,Paid Search Ad,campaign_interaction
USR_00300,2025-12-18 10:30:02,1,0,0.0,4,Sports,Paid Search Ad,campaign_interaction
USR_01233,2025-12-18 10:30:27,1,0,0.0,2,Home,Email Newsletter,campaign_interaction
USR_01416,2025-12-18 10:32:57,1,1,10828.92,10,Fashion,Retargeting Display Banner,campaign_interaction
USR_00199,2025-12-18 10:39:46,1,0,0.0,2,Beauty,Email Newsletter,campaign_interaction
USR_00667,2025-12-18 10:44:36,1,0,0.0,1,Home,Paid Search Ad,campaign_interaction
USR_00770,2025-12-18 11:04:02,1,0,0.0,9,Sports,Email Newsletter,campaign_interaction
USR_00839,2025-12-18 11:05:35,1,0,0.0,8,Fashion,Retargeting Display Banner,campaign_interaction
USR_01620,2025-12-18 11:10:25,1,0,0.0,5,Fashion,Retargeting Display Banner,campaign_interaction
USR_01662,2025-12-18 11:24:12,1,0,0.0,8,Home,Retargeting Display Banner,campaign_interaction
USR_00032,2025-12-18 11:34:11,1,0,0.0,9,Electronics,Email Newsletter,campaign_interaction
USR_00035,2025-12-18 11:54:44,1,1,4459.65,10,Sports,Email Newsletter,campaign_interaction
USR_01582,2025-12-18 11:57:44,1,0,0.0,9,Home,In-App Push Message,campaign_interaction
USR_00312,2025-12-18 12:08:31,1,0,0.0,10,Electronics,Email Newsletter,campaign_interaction
USR_00523,2025-12-18 12:22:11,1,0,0.0,11,Home,Email Newsletter,campaign_interaction
USR_00384,2025-12-18 12:27:40,1,0,0.0,9,Fashion,In-App Push Message,campaign_interaction
USR_00598,2025-12-18 12:28:21,1,0,0.0,12,Electronics,Paid Search Ad,campaign_interaction
USR_01949,2025-12-18 12:33:46,1,0,0.0,11,Electronics,Email Newsletter,campaign_interaction
USR_00066,2025-12-18 12:47:25,1,0,0.0,6,Fashion,In-App Push Message,campaign_interaction
USR_01044,2025-12-18 13:08:19,0,0,0.0,3,Beauty,In-App Push Message,campaign_interaction
USR_00536,2025-12-18 13:15:05,1,1,11910.45,11,Fashion,Retargeting Display Banner,campaign_interaction
USR_00526,2025-12-18 13:17:27,0,0,0.0,6,Electronics,Email Newsletter,campaign_interaction
USR_00884,2025-12-18 13:22:20,1,1,13247.78,8,Beauty,Paid Search Ad,campaign_interaction
USR_01411,2025-12-18 13:24:03,1,0,0.0,6,Beauty,Email Newsletter,campaign_interaction
USR_00905,2025-12-18 13:31:02,1,0,0.0,12,Electronics,Retargeting Display Banner,campaign_interaction
USR_01495,2025-12-18 14:21:48,1,0,0.0,7,Beauty,Paid Search Ad,campaign_interaction
USR_01129,2025-12-18 14:22:11,1,0,0.0,3,Home,Paid Search Ad,campaign_interaction
USR_01871,2025-12-18 14:39:03,1,0,0.0,2,Home,In-App Push Message,campaign_interaction
USR_00599,2025-12-18 14:42:24,1,1,11172.48,8,Beauty,Retargeting Display Banner,campaign_interaction
USR_01682,2025-12-18 14:48:24,1,0,0.0,8,Fashion,Paid Search Ad,campaign_interaction
USR_01619,2025-12-18 15:02:07,1,0,0.0,2,Beauty,Retargeting Display Banner,campaign_interaction
USR_00264,2025-12-18 15:05:11,1,0,0.0,4,Beauty,Retargeting Display Banner,campaign_interaction
USR_01728,2025-12-18 15:06:12,1,0,0.0,6,Home,Email Newsletter,campaign_interaction
USR_01807,2025-12-18 15:06:26,1,0,0.0,11,Beauty,Paid Search Ad,campaign_interaction
USR_00530,2025-12-18 15:17:35,0,0,0.0,11,Home,Retargeting Display Banner,campaign_interaction
USR_01602,2025-12-18 15:29:28,1,0,0.0,3,Sports,In-App Push Message,campaign_interaction
USR_01443,2025-12-18 15:29:33,1,0,0.0,11,Home,Email Newsletter,campaign_interaction
USR_01971,2025-12-18 15:31:00,1,0,0.0,5,Home,Paid Search Ad,campaign_interaction
USR_00317,2025-12-18 15:33:44,1,1,13141.59,4,Fashion,In-App Push Message,campaign_interaction
USR_00260,2025-12-18 15:35:12,1,0,0.0,8,Beauty,Retargeting Display Banner,campaign_interaction
USR_01511,2025-12-18 15:36:53,1,1,3723.22,2,Beauty,Retargeting Display Banner,campaign_interaction
USR_01453,2025-12-18 15:46:35,1,0,0.0,8,Beauty,Retargeting Display Banner,campaign_interaction
USR_01408,2025-12-18 15:54:23,1,0,0.0,8,Fashion,In-App Push Message,campaign_interaction
USR_01347,2025-12-18 16:07:11,1,0,0.0,3,Sports,In-App Push Message,campaign_interaction
USR_01203,2025-12-18 16:09:03,1,0,0.0,3,Electronics,Paid Search Ad,campaign_interaction
USR_01790,2025-12-18 16:24:32,1,1,14999.88,8,Sports,Email Newsletter,campaign_interaction
USR_00918,2025-12-18 16:39:59,1,0,0.0,10,Electronics,Retargeting Display Banner,campaign_interaction
USR_00895,2025-12-18 16:44:46,1,0,0.0,11,Fashion,Paid Search Ad,campaign_interaction
USR_01262,2025-12-18 16:56:45,1,1,2604.31,4,Home,Retargeting Display Banner,campaign_interaction
USR_00740,2025-12-18 16:57:14,1,0,0.0,5,Home,Retargeting Display Banner,campaign_interaction
USR_00734,2025-12-18 17:06:41,1,0,0.0,3,Home,In-App Push Message,campaign_interaction
USR_00480,2025-12-18 17:08:25,1,0,0.0,3,Electronics,Email Newsletter,campaign_interaction
USR_01734,2025-12-18 17:10:25,1,0,0.0,5,Sports,Retargeting Display Banner,campaign_interaction
USR_00883,2025-12-18 17:11:31,1,0,0.0,12,Home,Paid Search Ad,campaign_interaction
USR_01033,2025-12-18 17:13:46,1,1,6616.0,6,Sports,Retargeting Display Banner,campaign_interaction
USR_01225,2025-12-18 17:15:45,1,1,1772.48,8,Home,Email Newsletter,campaign_interaction
USR_01907,2025-12-18 17:44:09,0,0,0.0,8,Electronics,In-App Push Message,campaign_interaction
USR_00866,2025-12-18 17:48:26,1,0,0.0,2,Electronics,Paid Search Ad,campaign_interaction
USR_00046,2025-12-18 18:08:26,1,1,4791.07,5,Home,Paid Search Ad,campaign_interaction
USR_01950,2025-12-18 18:14:15,1,0,0.0,12,Beauty,Email Newsletter,campaign_interaction
USR_00148,2025-12-18 18:17:37,1,0,0.0,12,Home,Email Newsletter,campaign_interaction
USR_00078,2025-12-18 18:29:10,1,1,4514.81,2,Fashion,In-App Push Message,campaign_interaction
USR_00227,2025-12-18 18:49:27,1,0,0.0,7,Sports,Paid Search Ad,campaign_interaction
USR_00597,2025-12-18 18:50:03,0,1,3427.47,9,Home,Email Newsletter,campaign_interaction
USR_01871,2025-12-18 18:50:23,1,0,0.0,10,Beauty,Retargeting Display Banner,campaign_interaction
USR_00641,2025-12-18 18:55:05,1,0,0.0,3,Fashion,Email Newsletter,campaign_interaction
USR_01196,2025-12-18 18:57:34,1,0,0.0,2,Electronics,In-App Push Message,campaign_interaction
USR_01530,2025-12-18 19:05:51,1,0,0.0,6,Home,Paid Search Ad,campaign_interaction
USR_01943,2025-12-18 19:09:08,1,0,0.0,5,Home,Retargeting Display Banner,campaign_interaction
USR_01582,2025-12-18 19:38:52,1,0,0.0,8,Sports,Retargeting Display Banner,campaign_interaction
USR_00870,2025-12-18 19:39:27,1,0,0.0,12,Electronics,Paid Search Ad,campaign_interaction
USR_00791,2025-12-18 19:48:46,1,0,0.0,12,Fashion,Paid Search Ad,campaign_interaction
USR_00663,2025-12-18 20:04:06,1,0,0.0,6,Electronics,Paid Search Ad,campaign_interaction
USR_00442,2025-12-18 20:07:50,1,1,13128.32,11,Beauty,Email Newsletter,campaign_interaction
USR_00886,2025-12-18 20:17:07,1,0,0.0,1,Sports,Retargeting Display Banner,campaign_interaction
USR_01423,2025-12-18 20:23:12,1,0,0.0,3,Sports,Paid Search Ad,campaign_interaction
USR_00490,2025-12-18 20:52:58,1,0,0.0,2,Electronics,Retargeting Display Banner,campaign_interaction
